priority_tier,area,store_name,address,phone,map_link,instagram_or_site,review_count,rating,store_type,store_tone,location_score,specialty_score,contactability_score,total_score,priority_grade,message_type,contact_status,last_contact_date,notes,sms_ready,source_bucket,cleanup_flags,cluster,send_score,send_priority_bucket,recommended_wave,send_order,batch_hint,priority_reason,audit_status,audit_flags,evidence_basis,row_number,phone_type,send_bucket,action_priority
3,서울대입구/샤로수길,낙성대 전자담배 멀티샵,서울 관악구 인헌2길 13 (봉천동) 1층,010-9155-9845,,,,,전자담배 전문점,낙성대 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.20,P3,Wave 3,648,Batch 12,"score 12.2, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,372,mobile_010,review_first,B_review
3,서초/양재,강남베이퍼스,서울 서초구 서초동,010-2573-0748,,,,,전자담배 전문점,서초 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.20,P3,Wave 3,649,Batch 12,"score 12.2, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,373,mobile_010,review_first,B_review
3,서초/양재,서초스타전자담배,서울 서초구 방배동 인근,010-8820-6536,,,,,전자담배 전문점,서초/방배 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.20,P3,Wave 3,650,Batch 12,"score 12.2, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,374,mobile_010,review_first,B_review
3,서초/양재,원더베이프 서초점,서울 서초구 서초동,010-8562-5512,,,,,전자담배 전문점,서초 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.20,P3,Wave 3,651,Batch 12,"score 12.2, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,375,mobile_010,review_first,B_review
3,성북/길음,듀바코 성북점,서울 성북구 동선동5가,010-4594-9227,,,,,전자담배 전문점,성북 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.20,P3,Wave 3,652,Batch 12,"score 12.2, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,376,mobile_010,review_first,B_review
3,성북/길음,베이퍼크루 길음점,서울 성북구 길음동,010-7352-7250,,,,,전자담배 전문점,길음 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.20,P3,Wave 3,653,Batch 12,"score 12.2, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,377,mobile_010,review_first,B_review
3,성북/길음,성북 더베이프,서울 성북구 안암동,010-2624-5262,,,,,전자담배 전문점,안암/고대 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.20,P3,Wave 3,654,Batch 12,"score 12.2, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,378,mobile_010,review_first,B_review
3,성북/길음,전담있슈 하월곡,서울 성북구 하월곡동,010-8720-9660,,,,,전자담배 전문점,하월곡 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.20,P3,Wave 3,655,Batch 12,"score 12.2, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,379,mobile_010,review_first,B_review
3,수유/미아,베이퍼스 미아점,서울 강북구 미아동,010-4710-1822,,,,,전자담배 전문점,미아 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.20,P3,Wave 3,656,Batch 12,"score 12.2, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,380,mobile_010,review_first,B_review
3,수유/미아,베이핑클럽 수유,서울 강북구 수유동,010-8497-0524,,,,,전자담배 전문점,수유 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.20,P3,Wave 3,657,Batch 12,"score 12.2, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,381,mobile_010,review_first,B_review
3,수유/미아,베이핑하우스,서울 강북구 수유동,010-5821-5200,,,,,전자담배 전문점,수유 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.20,P3,Wave 3,658,Batch 12,"score 12.2, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,382,mobile_010,review_first,B_review
3,신림,관악봉천동 전자담배,서울 관악구 남부순환로 1820 (봉천동) 지하1층 1057,010-8718-7820,,,,,전자담배 전문점,봉천 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.20,P3,Wave 3,659,Batch 12,"score 12.2, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,383,mobile_010,review_first,B_review
3,신림,다니엘코리아 관악점,서울 관악구 신림로 340 (신림동) 르네상스쇼핑몰 1층 34호,010-5332-2278,,,,,전자담배 전문점,신림 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.20,P3,Wave 3,660,Batch 12,"score 12.2, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,384,mobile_010,review_first,B_review
3,신림,베이프갱스터 관악점,서울 관악구 봉천로 216 (신림동),010-4949-5973,,,,,전자담배 전문점,신림 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.20,P3,Wave 3,661,Batch 12,"score 12.2, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,385,mobile_010,review_first,B_review
3,신림,베이프렌드 서울대입구역점,서울 관악구 관악로 167 1층 (봉천동),010-3707-5345,,,,,전자담배 전문점,서울대입구 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.20,P3,Wave 3,662,Batch 12,"score 12.2, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,386,mobile_010,review_first,B_review
3,신림,신림전자담배,서울 관악구 신림동,010-6402-1036,,,,,전자담배 전문점,신림 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.20,P3,Wave 3,663,Batch 12,"score 12.2, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,387,mobile_010,review_first,B_review
3,신림,신림전자담배 멀티샵2,서울 관악구 신림동,010-8580-8240,,,,,전자담배 전문점,신림 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.20,P3,Wave 3,664,Batch 12,"score 12.2, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,388,mobile_010,review_first,B_review
3,신림,판다전자담배 신림점,서울 관악구 신림로 126,010-2217-3437,,,,,전자담배 전문점,신림 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.20,P3,Wave 3,665,Batch 12,"score 12.2, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,389,mobile_010,review_first,B_review
3,중랑/면목,베이프살롱 중랑점,서울 중랑구 중랑역로 199 (묵동) 1층,010-3168-1252,,,,,전자담배 전문점,중랑 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.20,P3,Wave 3,666,Batch 12,"score 12.2, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,390,mobile_010,review_first,B_review
3,중랑/면목,베이프엔젤 면목동,서울 중랑구 면목동,010-2467-3318,,,,,전자담배 전문점,면목 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.20,P3,Wave 3,667,Batch 12,"score 12.2, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,391,mobile_010,review_first,B_review
3,중랑/면목,베이프파크,서울 중랑구 면목동,010-8777-4369,,,,,전자담배 전문점,면목 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.20,P3,Wave 3,668,Batch 12,"score 12.2, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,392,mobile_010,review_first,B_review
3,중랑/면목,베이핑크루 중랑,서울 중랑구 동일로151길 18,010-9426-7482,,,,,전자담배 전문점,중랑 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.20,P3,Wave 3,669,Batch 12,"score 12.2, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,393,mobile_010,review_first,B_review
3,중랑/면목,사가정전자담배 멀티샵,서울 중랑구 사가정로 370 (면목동) 1층,010-8961-6258,,,,,전자담배 전문점,면목/사가정 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.20,P3,Wave 3,670,Batch 12,"score 12.2, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,394,mobile_010,review_first,B_review
3,중랑/면목,스카이전자담배,서울 중랑구 동일로 829 강오주상복합 102호,010-6399-2323,,,,,전자담배 전문점,중랑 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.20,P3,Wave 3,671,Batch 12,"score 12.2, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,395,mobile_010,review_first,B_review
3,중랑/면목,크로시가전자담배 면목,서울 중랑구 면목동,010-2225-7304,,,,,전자담배 전문점,면목 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.20,P3,Wave 3,672,Batch 12,"score 12.2, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,396,mobile_010,review_first,B_review
3,천호/강동,굽은다리전자담배 JMI,서울 강동구 길동,010-9915-9823,,,,,전자담배 전문점,길동 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.20,P3,Wave 3,673,Batch 12,"score 12.2, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,397,mobile_010,review_first,B_review
3,천호/강동,미키젠 길동,서울 강동구 길동,010-9377-9077,,,,,전자담배 전문점,길동 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.20,P3,Wave 3,674,Batch 12,"score 12.2, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,398,mobile_010,review_first,B_review
3,천호/강동,에픽우즈 천호,서울 강동구 천호동,010-8735-6520,,,,,전자담배 전문점,천호 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.20,P3,Wave 3,675,Batch 12,"score 12.2, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,399,mobile_010,review_first,B_review
3,천호/강동,쿨베이핑전자담배길동점,서울 강동구 길동,010-4833-0852,,,,,전자담배 전문점,길동 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.20,P3,Wave 3,676,Batch 12,"score 12.2, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,400,mobile_010,review_first,B_review
3,천호/강동,하카전자담배강동점,서울 강동구 천호동,010-3725-2851,,,,,전자담배 전문점,천호 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.20,P3,Wave 3,677,Batch 12,"score 12.2, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,401,mobile_010,review_first,B_review
3,강서/마곡,구름전자 강서 가로공원로,서울 강서구 가로공원로 217 (화곡동),010-8361-9094,,,,,전자담배 전문점,화곡 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안; 동일 연락처 중복 병합: 구름전자 강서본점 | 서울 강서구 화곡동,yes,web_search_draft,merged_dup_history,확장/생활상권,12.10,P3,Wave 3,678,Batch 12,"score 12.1, message_type1, flags:merged_dup_history",review_needed,cleanup:merged_dup_history|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:merged_dup_history,402,mobile_010,review_first,B_review
3,동대문/청량리,전자담배 화성골드빌라,서울 동대문구 답십리로66길 115 화성골드빌라트 1층,010-8608-1607,,,,,전자담배 전문점,답십리 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안; 동일 연락처 중복 병합: 하카 전자담배 답십리 | 서울 동대문구 답십리 주변,yes,web_search_draft,merged_dup_history,확장/생활상권,12.10,P3,Wave 3,679,Batch 12,"score 12.1, message_type1, flags:merged_dup_history",review_needed,cleanup:merged_dup_history|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:merged_dup_history,403,mobile_010,review_first,B_review
3,목동/오목교,자이언트바바 양천,서울 양천구 신월로,010-4534-5293,,,,,전자담배 전문점,양천 상권,3,4,5,12,A,2,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,11.80,P3,Wave 3,680,Batch 12,"score 11.8, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,404,mobile_010,review_first,B_review
3,중랑/면목,위베이프 용마산역점,서울 중랑구 용마산로,010-2491-6316,,,,,전자담배 전문점,중랑 상권,3,4,5,12,A,2,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,11.80,P3,Wave 3,681,Batch 12,"score 11.8, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,405,mobile_010,review_first,B_review
