priority_tier,area,store_name,address,phone,map_link,instagram_or_site,review_count,rating,store_type,store_tone,location_score,specialty_score,contactability_score,total_score,priority_grade,message_type,contact_status,last_contact_date,notes,sms_ready,source_bucket,cleanup_flags,cluster,send_score,send_priority_bucket,recommended_wave,send_order,batch_hint,priority_reason
2,목동/오목교,한국전자담배 신월점,서울 양천구 곰달래로 25 1층 전자담배,010-9066-1523,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,목동/오목교 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,212,Batch 8,"score 15.1, official source"
2,문정/가락,건담전자담배,서울 송파구 마천로 190 (오금동) 1층 103호,010-4435-0349,http://litmuskorea.co.kr/sitefront/Litmuskorea/stores/,,,,전자담배 전문점,문정/가락 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(litmus) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,213,Batch 8,"score 15.1, official source"
2,사당/방배,디지털M,서울 동작구 상도로 124 디지털 m 전자담배매장,010-9075-4058,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,사당/방배 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,214,Batch 8,"score 15.1, official source"
2,사당/방배,베이프송(vapesong),서울 동작구 만양로 40,010-5523-7001,https://m.justfog.co.kr/stockist.html,,,,전자담배 전문점,사당/방배 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(justfog) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,215,Batch 8,"score 15.1, official source"
2,사당/방배,베이프존(사당점),서울 동작구 남부순환로 2029 102호(베이프존 전자담배),010-9129-3104,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,사당/방배 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,216,Batch 8,"score 15.1, official source"
2,서울대입구/샤로수길,낙성대 전자담배 쿠노 베이프,서울 관악구 남부순환로 1924 1동 B208호(동림오피스텔),010-2248-7130,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,서울대입구/샤로수길 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,217,Batch 8,"score 15.1, official source"
2,서울대입구/샤로수길,봉천동 전자담배,"서울 관악구 보라매로 9 (봉천동), 1층 전자담배",010-2933-1519,http://litmuskorea.co.kr/sitefront/Litmuskorea/stores/,,,,전자담배 전문점,서울대입구/샤로수길 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(litmus) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,218,Batch 8,"score 15.1, official source"
2,서초/양재,하다 전자담배,서울 서초구 서초대로 240 서초동 동일하이빌 지하1층 B22호,010-9287-7987,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,서초/양재 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,219,Batch 8,"score 15.1, official source"
2,수유/미아,굿베이퍼,서울 강북구 도봉로 146 1층 굿베이퍼 전자담배,010-5517-8600,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,수유/미아 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,220,Batch 8,"score 15.1, official source"
2,수유/미아,미리내전자담배,서울 강북구 솔샘로64길 19 1층 미리내전자담배,010-5772-8114,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,수유/미아 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,221,Batch 8,"score 15.1, official source"
2,수유/미아,수유전자담배아이스크림,서울 강북구 노해로 95-1 1층 우측 전자담배,010-8127-7762,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,수유/미아 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,222,Batch 8,"score 15.1, official source"
2,수유/미아,스마트,서울 강북구 오패산로67길 11 1층3호 스마트전자담배,010-5882-8513,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,수유/미아 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,223,Batch 8,"score 15.1, official source"
2,신림,365아울렛,서울 관악구 신림로 126 365전자담배아울렛,010-3336-3437,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,신림 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,224,Batch 8,"score 15.1, official source"
2,신림,왕언니네전자담배,서울 관악구 신림로 86 왕언니네전자담배,010-9872-8289,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,신림 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,225,Batch 8,"score 15.1, official source"
2,신림,유베이프(you vape),서울 관악구 조원중앙로 6 1층 you vape전자담배,010-2378-3249,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,신림 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,226,Batch 8,"score 15.1, official source"
2,은평/연신내,민트프랜트,서울 은평구 증산로3길 3 전자담배,010-4759-7724,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,은평/연신내 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,227,Batch 8,"score 15.1, official source"
2,은평/연신내,베이프스팟(은평점),서울 은평구 은평로 108 메트로럭스주상복합APT 1층 107호(전자담배),010-9041-0045,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,은평/연신내 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,228,Batch 8,"score 15.1, official source"
2,은평/연신내,전자담배,서울 은평구 응암로12길 14 1층 전자담배,010-9042-4374,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,은평/연신내 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,229,Batch 8,"score 15.1, official source"
2,은평/연신내,전자담배 스트롱베이퍼,서울 은평구 통일로 1034 은평스카이뷰자이(진관동) 판매시설동 101호 스트롱베이프 전자담배,010-7269-8280,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,은평/연신내 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,230,Batch 8,"score 15.1, official source"
2,은평/연신내,하카베이프,서울 은평구 대조동 185-1 1층 전자담배,010-2288-7670,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,은평/연신내 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,231,Batch 8,"score 15.1, official source"
2,중랑/면목,길품공인중개사 & 전자담배멀티샵,서울 중랑구 중랑역로 69 1층 길품공인중개사사무소,010-9296-6525,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,중랑/면목 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,232,Batch 8,"score 15.1, official source"
2,중랑/면목,베이프엔젤,서울 중랑구 용마산로 377 B동 1층 1호 베이프엔젤 전자담배,010-2422-3318,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,중랑/면목 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,233,Batch 8,"score 15.1, official source"
2,중랑/면목,스모키전자담배,서울 중랑구 상봉동 106-17 1층 전자담배,010-6393-7905,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,중랑/면목 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,234,Batch 8,"score 15.1, official source"
2,천호/강동,HJ베이프샵,서울 강동구 양재대로 1482 1층,010-5888-0544,http://litmuskorea.co.kr/sitefront/Litmuskorea/stores/,,,,전자담배 전문점,천호/강동 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(litmus) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,235,Batch 8,"score 15.1, official source"
2,천호/강동,JMI전자담배 굽은다리점,서울 강동구 천중로50길 10 1층 전자담배가게,010-4148-7138,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,천호/강동 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,236,Batch 8,"score 15.1, official source"
2,천호/강동,강동구전자담배몰,서울 강동구 천호대로 1006 브라운스톤천호 B327호,010-3328-6204,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,천호/강동 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,237,Batch 8,"score 15.1, official source"
2,천호/강동,강동역 전자담배 피움,서울 강동구 천호대로 1089 복합시설동 지1층 비44호 (피움),010-4724-0128,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,천호/강동 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,238,Batch 8,"score 15.1, official source"
2,천호/강동,뉴턴전자담배 명일점,서울 강동구 양재대로 1626 105호,010-4803-5541,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,천호/강동 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,239,Batch 8,"score 15.1, official source"
2,천호/강동,둔촌베이퍼즈강동점,"서울 강동구 양재대로 1396,1층1-1호(둔촌동)",010-9024-5041,http://litmuskorea.co.kr/sitefront/Litmuskorea/stores/,,,,전자담배 전문점,천호/강동 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(litmus) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,240,Batch 8,"score 15.1, official source"
2,천호/강동,둔촌전자담배멀티샾,서울 강동구 양재대로 1396 원천빌딩101,010-3758-1514,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,천호/강동 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,241,Batch 8,"score 15.1, official source"
2,천호/강동,보광공조,서울 강동구 고덕로 101 대암빌딩 1층 전자담배,010-6801-0824,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,천호/강동 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,242,Batch 8,"score 15.1, official source"
2,천호/강동,이베이프샵,서울 강동구 천호대로157길 38 1층,010-7735-0764,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,천호/강동 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,243,Batch 8,"score 15.1, official source"
2,천호/강동,일원전자담배,"서울 강남구 양재대로31길 5, 1층 (일원동)",010-6877-9100,http://litmuskorea.co.kr/sitefront/Litmuskorea/stores/,,,,전자담배 전문점,천호/강동 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(litmus) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,244,Batch 8,"score 15.1, official source"
2,천호/강동,착한타바코,"서울 강동구 양재대로112길 23 1층 코너, 착한타바코 전자담배",010-9879-5695,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,천호/강동 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,245,Batch 8,"score 15.1, official source"
2,강서/마곡,마곡너구리굴전자담배 본점,서울 강서구 마곡중앙로 161-17 보타닉파크타워1 지하1층 108호,010-7543-4027,https://map.naver.com/p/search/마곡너구리굴전자담배 본점,,,,전자담배 전문점,강서/마곡 애매번호 재검증 복구,4,4,5,13,A,2,미접촉,,애매번호 재검증 복구 2026-04-10. Martha/Justfog가 동일 번호를 공유하고 네이버 지도 검색명도 본점 기준으로 수렴,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,246,Batch 8,"score 14.6, linked source"
2,동대문/청량리,JMI전자담배 회기점,서울 동대문구 이문로 26 1층,0507-1329-9668,https://pcmap.place.naver.com/place/2057236885/home,,,,전자담배 전문점,동대문/청량리 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=회기 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,247,Batch 8,"score 14.6, linked source"
2,동대문/청량리,베이프모션,서울 동대문구 장한로 20 1층,0507-1358-7306,https://pcmap.place.naver.com/place/1720567402/home,,,,전자담배 전문점,동대문/청량리 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=장한평 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,248,Batch 8,"score 14.6, linked source"
2,동대문/청량리,온더베이프,"서울 동대문구 이문로 34-1 1층-6호, 온더베이프",0507-1424-6292,https://pcmap.place.naver.com/place/2004358284/home,,,,전자담배 전문점,동대문/청량리 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=회기 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,249,Batch 8,"score 14.6, linked source"
2,동대문/청량리,월드베이프 경희대점,서울 동대문구 회기로 136 1층 월드베이프 경희대점(전이담이),0507-1479-1290,https://pcmap.place.naver.com/place/1912886357/home,,,,전자담배 전문점,동대문/청량리 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=회기 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,250,Batch 8,"score 14.6, linked source"
2,동대문/청량리,장한평역무인전자담배,서울 동대문구 천호대로85길 22 1층,0507-1315-8243,https://pcmap.place.naver.com/place/2033863745/home,,,,전자담배 전문점,동대문/청량리 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=장한평 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,251,Batch 8,"score 14.6, linked source"
2,동대문/청량리,하카 동대문 장한평역직영점,서울 동대문구 장한로 48 1층,0507-1483-2161,https://pcmap.place.naver.com/place/2088866529/home,,,,전자담배 전문점,동대문/청량리 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=장한평 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,252,Batch 8,"score 14.6, linked source"
2,문정/가락,전담GATE 문정역점,서울 송파구 법원로 114 제씨동 제1층 제씨120호,0507-1309-6149,https://pcmap.place.naver.com/place/2083599734/home,,,,전자담배 전문점,문정/가락 네이버 검색 핫스팟 2차 검증,4,4,5,13,A,2,미접촉,,네이버 검색 핫스팟 2차 확장 2026-04-10 · query=문정 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,253,Batch 8,"score 14.6, linked source"
2,문정/가락,하카 현대시티몰 가든파이브직영점,서울 송파구 충민로 66 1층,0507-1344-2120,https://pcmap.place.naver.com/place/2067327037/home,,,,전자담배 전문점,문정/가락 네이버 검색 핫스팟 2차 검증,4,4,5,13,A,2,미접촉,,네이버 검색 핫스팟 2차 확장 2026-04-10 · query=문정 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,254,Batch 8,"score 14.6, linked source"
2,서울역/용산,베이프월드 서울역점,서울 용산구 후암로57길 63-1 1층,0507-1317-0211,https://pcmap.place.naver.com/place/2036443122/home,,,,전자담배 전문점,서울역/용산 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=숙대입구 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,255,Batch 8,"score 14.6, linked source"
2,서울역/용산,전자담배 숙대입구점,서울 용산구 청파로45길 8-1 1층,0507-1329-3281,https://pcmap.place.naver.com/place/1274567322/home,,,,전자담배 전문점,서울역/용산 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=숙대입구 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,256,Batch 8,"score 14.6, linked source"
2,서울역/용산,하카 회현역직영점,서울 중구 퇴계로 62,0507-1476-2161,https://pcmap.place.naver.com/place/1673501943/home,,,,전자담배 전문점,서울역/용산 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=서울역 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,257,Batch 8,"score 14.6, linked source"
2,성북/길음,하카 성신여대직영점,서울 성북구 동소문로 60 1층,0507-1484-2161,https://pcmap.place.naver.com/place/2010769959/home,,,,전자담배 전문점,성북/길음 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=혜화 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,258,Batch 8,"score 14.6, linked source"
2,중랑/면목,JMI전자담배 사가정점,서울 중랑구 면목로 326 1층,0507-1365-6537,https://pcmap.place.naver.com/place/1751216474/home,,,,전자담배 전문점,중랑/면목 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=망우 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,259,Batch 8,"score 14.6, linked source"
2,중랑/면목,오베이프 상봉점,서울 중랑구 망우로 286 1층 오베이프,0507-1301-6568,https://pcmap.place.naver.com/place/1147366456/home,,,,전자담배 전문점,중랑/면목 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=상봉 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,260,Batch 8,"score 14.6, linked source"
2,중랑/면목,위베이프전자담배 상봉점,서울 중랑구 면목로 488 1층 102호,0507-1371-1677,https://pcmap.place.naver.com/place/2048863393/home,,,,전자담배 전문점,중랑/면목 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=상봉 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,261,Batch 8,"score 14.6, linked source"
2,중랑/면목,전담GATE 상봉망우점,서울 중랑구 봉우재로33길 55 마제스티 101호,0507-1407-5686,https://pcmap.place.naver.com/place/2029809346/home,,,,전자담배 전문점,중랑/면목 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=상봉 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,262,Batch 8,"score 14.6, linked source"
2,중랑/면목,전담살롱 사가정역점,서울 중랑구 면목로 347 1층,0507-1420-2253,https://pcmap.place.naver.com/place/1144634272/home,,,,전자담배 전문점,중랑/면목 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=망우 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,263,Batch 8,"score 14.6, linked source"
2,중랑/면목,전담역 상봉역점,서울 중랑구 면목로92길 28 104호,0507-1442-9084,https://pcmap.place.naver.com/place/2016236228/home,,,,전자담배 전문점,중랑/면목 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=상봉 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,264,Batch 8,"score 14.6, linked source"
2,중랑/면목,하카 중랑구상봉역직영점,서울 중랑구 망우로 275 1층 102호,0507-1493-2165,https://pcmap.place.naver.com/place/2002173110/home,,,,전자담배 전문점,중랑/면목 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=상봉 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,265,Batch 8,"score 14.6, linked source"
2,천호/강동,둔촌역전자담배,서울 강동구 양재대로87길 19 1층,010-2222-2043,https://map.naver.com/p/search/둔촌역 전자담배 강동점,,,,전자담배 전문점,천호/강동 애매번호 재검증 복구,4,4,5,13,A,2,미접촉,,애매번호 재검증 복구 2026-04-10. 성내동 지번 표기와 양재대로87길 도로명 표기가 같은 매장으로 수렴하는 케이스라서 도로명 주소 기준으로 정리,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,266,Batch 8,"score 14.6, linked source"
2,노원,비엔베이프,서울 노원구 동일로 1365 랑은빌딩 201호,010-4145-4564,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,노원 상권,3,4,5,12,A,2,미접촉,,Martha Vape 공개 로케이터 기준 확인,yes,official_locator,,확장/생활상권,14.10,P2,Wave 2,267,Batch 8,"score 14.1, official source"
2,노원,석계전자담배멀티샵,서울 노원구 석계로3길 11 1층,010-8277-5600,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,멀티샵,석계 생활상권,3,4,5,12,A,2,미접촉,,Martha Vape 공개 로케이터 기준 확인,yes,official_locator,,확장/생활상권,14.10,P2,Wave 2,268,Batch 8,"score 14.1, official source"
2,노원,친절한 전자담배,서울 노원구 동일로 1007 1층,010-4318-9080,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,공릉/노원 생활상권,3,4,5,12,A,2,미접촉,,Martha Vape 공개 로케이터 기준 확인,yes,official_locator,,확장/생활상권,14.10,P2,Wave 2,269,Batch 8,"score 14.1, official source"
2,노원,하카코리아 공릉점,서울 노원구 공릉동 499-56 한일빌딩 1층 좌측,010-4008-4598,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,공릉 상권,3,4,5,12,A,2,미접촉,,Martha Vape 공개 로케이터 기준 확인,yes,official_locator,,확장/생활상권,14.10,P2,Wave 2,270,Batch 8,"score 14.1, official source"
2,목동/오목교,목동전자담배,서울 양천구 목동중앙본로 122 1층,010-8254-1537,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,목동 생활상권,3,4,5,12,A,2,미접촉,,Martha Vape 공개 로케이터 기준 확인,yes,official_locator,,확장/생활상권,14.10,P2,Wave 2,271,Batch 8,"score 14.1, official source"
2,목동/오목교,오목교전자담배,서울 양천구 신목로 93-1 1층 전자담배,010-6421-1384,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,오목교 생활상권,3,4,5,12,A,2,미접촉,,Martha Vape 공개 로케이터 기준 확인,yes,official_locator,,확장/생활상권,14.10,P2,Wave 2,272,Batch 8,"score 14.1, official source"
2,사당/방배,마샤 베이프 동작,서울 동작구 현충로 98 202호,010-5588-3930,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,동작 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,확장/생활상권,14.00,P2,Wave 2,273,Batch 8,"score 14.0, message_type1, linked source"
2,은평/연신내,고릴라연신내점,서울 은평구 연서로29길 17 1층 (갈현동),010-7373-4043,http://litmuskorea.co.kr/sitefront/Litmuskorea/stores/,,,,전자담배 전문점,연신내 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,확장/생활상권,14.00,P2,Wave 2,274,Batch 8,"score 14.0, message_type1, linked source"
2,은평/연신내,마샤 베이프 불광동,서울 은평구 불광동 290-19 1층,010-4823-2367,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,불광 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,확장/생활상권,14.00,P2,Wave 2,275,Batch 8,"score 14.0, message_type1, linked source"
1,역삼/선릉,역삼전자담배멀티샵,서울 강남구 역삼로 139,010-6268-6451,,,,,멀티샵,역삼 상권,4,4,4,12,A,2,미접촉,,기존 02 번호 대신 공개 검색상 확인된 010 번호로 교체,yes,web_search_draft,,코어 오피스/상업권,13.70,P3,Wave 3,276,Batch 9,"score 13.7, tier1 area"
