priority_tier,area,store_name,address,phone,map_link,instagram_or_site,review_count,rating,store_type,store_tone,location_score,specialty_score,contactability_score,total_score,priority_grade,message_type,contact_status,last_contact_date,notes,sms_ready,source_bucket,cleanup_flags,cluster,send_score,send_priority_bucket,recommended_wave,send_order,batch_hint,priority_reason,row_number,phone_digits,normalized_phone,phone_type,audit_flags,audit_status,evidence_basis
1,영등포/문래,전담24 영등포신세계점,서울 영등포구 문래로 180 1층 113호,0507-1352-0088,https://pcmap.place.naver.com/place/1070388116/home,,,,전자담배 전문점,영등포/문래 네이버 검색 핫스팟 2차 검증,5,4,5,14,A,1,미접촉,,네이버 검색 핫스팟 2차 확장 2026-04-10 · query=영등포역 전자담배,yes,linked_source,,혼합 고회전 상권,16.80,P1,Wave 1,105,Batch 3,"score 16.8, tier1 area, message_type1, linked source",106,050713520088,0507-1352-0088,business_0507,,confirmed_high_confidence,linked_source; map_link; notes
1,영등포/문래,하카 영등포 문래역직영점,서울 영등포구 선유로 58 제가동호 1층 106호,0507-1358-2161,https://pcmap.place.naver.com/place/2050340010/home,,,,전자담배 전문점,영등포/문래 네이버 검색 핫스팟 2차 검증,5,4,5,14,A,1,미접촉,,네이버 검색 핫스팟 2차 확장 2026-04-10 · query=문래 전자담배,yes,linked_source,,혼합 고회전 상권,16.80,P1,Wave 1,106,Batch 3,"score 16.8, tier1 area, message_type1, linked source",107,050713582161,0507-1358-2161,business_0507,,confirmed_high_confidence,linked_source; map_link; notes
1,잠실/송리단길,베이프샵,서울 송파구 송파대로 201 송파대로 201 테라타워2 B동 1층 118호 전자담배,0507-1367-6558,https://pcmap.place.naver.com/place/1035931794/home,,,,전자담배 전문점,잠실/송리단길 네이버 검색 핫스팟 2차 검증,5,4,5,14,A,1,미접촉,,네이버 검색 핫스팟 2차 확장 2026-04-10 · query=문정 전자담배,yes,linked_source,,혼합 고회전 상권,16.80,P1,Wave 1,107,Batch 3,"score 16.8, tier1 area, message_type1, linked source",108,050713676558,0507-1367-6558,business_0507,,confirmed_high_confidence,linked_source; map_link; notes
1,잠실/송리단길,뿜뿜베이프,서울 송파구 올림픽로 86 1층,0507-1334-5339,https://pcmap.place.naver.com/place/1152588405/home,,,,전자담배 전문점,잠실/송리단길 네이버 검색 핫스팟 인접 확장,5,4,5,14,A,1,미접촉,,네이버 검색 핫스팟 인접 확장 2026-04-10 · query=잠실새내 전자담배,yes,linked_source,,혼합 고회전 상권,16.80,P1,Wave 1,108,Batch 3,"score 16.8, tier1 area, message_type1, linked source",109,050713345339,0507-1334-5339,business_0507,,confirmed_high_confidence,linked_source; map_link; notes
1,잠실/송리단길,서브마린,서울 송파구 올림픽로35가길 9 잠실푸르지오월드마크 230호,010-4913-1453,https://map.naver.com/p/search/서브마린,,,,전자담배 전문점,잠실/송리단길 애매번호 재검증 복구,5,4,5,14,A,1,미접촉,,"애매번호 재검증 복구 2026-04-10. 네이버 지도 검색상 서울 송파구 신천동 전자담배 결과 1건으로 수렴했고, Martha/Litmus 주소가 잠실푸르지오월드마크로 합치됨",yes,linked_source,,혼합 고회전 상권,16.80,P1,Wave 1,109,Batch 3,"score 16.8, tier1 area, message_type1, linked source",110,01049131453,010-4913-1453,mobile_010,,confirmed_high_confidence,linked_source; map_link; notes
1,잠실/송리단길,위베이프 잠실새내점,"서울 송파구 올림픽로 104 1층 7호, 9-2호 위베이프",0507-1417-7780,https://pcmap.place.naver.com/place/1721215417/home,,,,전자담배 전문점,잠실/송리단길 네이버 검색 핫스팟 2차 검증,5,4,5,14,A,1,미접촉,,네이버 검색 핫스팟 2차 확장 2026-04-10 · query=잠실 전자담배,yes,linked_source,,혼합 고회전 상권,16.80,P1,Wave 1,110,Batch 3,"score 16.8, tier1 area, message_type1, linked source",111,050714177780,0507-1417-7780,business_0507,,confirmed_high_confidence,linked_source; map_link; notes
1,잠실/송리단길,잠실전자담배 엘프바,서울 송파구 올림픽로 118 1층,0507-1355-7644,https://pcmap.place.naver.com/place/1774314078/home,,,,전자담배 전문점,잠실/송리단길 네이버 검색 핫스팟 2차 검증,5,4,5,14,A,1,미접촉,,네이버 검색 핫스팟 2차 확장 2026-04-10 · query=잠실 전자담배,yes,linked_source,,혼합 고회전 상권,16.80,P1,Wave 1,111,Batch 3,"score 16.8, tier1 area, message_type1, linked source",112,050713557644,0507-1355-7644,business_0507,,confirmed_high_confidence,linked_source; map_link; notes
1,잠실/송리단길,하카 잠실삼전역직영점,서울 송파구 삼전로 66 순명빌딩 1층,0507-1465-2163,https://pcmap.place.naver.com/place/2066713913/home,,,,전자담배 전문점,잠실/송리단길 네이버 검색 핫스팟 2차 검증,5,4,5,14,A,1,미접촉,,네이버 검색 핫스팟 2차 확장 2026-04-10 · query=잠실 전자담배,yes,linked_source,,혼합 고회전 상권,16.80,P1,Wave 1,112,Batch 3,"score 16.8, tier1 area, message_type1, linked source",113,050714652163,0507-1465-2163,business_0507,,confirmed_high_confidence,linked_source; map_link; notes
1,영등포/문래,너구리굴양남사거리점,서울 영등포구 선유로 83 1층,010-2707-2981,https://map.naver.com/p/search/너구리굴 양남사거리,,,,전자담배 전문점,영등포/문래 애매번호 재검증 복구,5,4,5,14,A,2,미접촉,,애매번호 재검증 복구 2026-04-10. 두 소스 모두 선유로 83과 동일 010 번호를 가리켜 양남사거리점으로 복구 가능,yes,linked_source,,혼합 고회전 상권,16.40,P1,Wave 1,113,Batch 3,"score 16.4, tier1 area, linked source",114,01027072981,010-2707-2981,mobile_010,,confirmed_high_confidence,linked_source; map_link; notes
1,잠실/송리단길,송파전자담배NO1,서울 송파구 올림픽로 104 1층 7호,010-5670-7124,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,잠실 상권,4,4,5,13,A,2,미접촉,,기존 02 대신 공개 웹 검색상 확인된 010 번호 반영,yes,linked_source,,혼합 고회전 상권,15.40,P1,Wave 1,114,Batch 3,"score 15.4, tier1 area, linked source",115,01056707124,010-5670-7124,mobile_010,,confirmed_high_confidence,linked_source; map_link; notes
1,잠실/송리단길,아이다전자담배 송파잠실,서울 송파구 송파대로 404 우일빌딩 1층,010-8902-3169,https://m.martha-vape.com/bs21/layout/map_store2.html,, , ,전자담배 전문점,송파 메인상권,4,4,5,13,A,2,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,혼합 고회전 상권,15.40,P1,Wave 1,115,Batch 3,"score 15.4, tier1 area, linked source",116,01089023169,010-8902-3169,mobile_010,,confirmed_high_confidence,linked_source; map_link; notes
2,노원,킹콩전자담배 노원점,서울 노원구 노해로 492 프린스빌딩,010-5759-0204,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,노원 메인상권,4,4,5,13,A,1,미접촉,,Martha Vape 공개 로케이터 기준 확인,yes,official_locator,,확장/생활상권,15.50,P1,Wave 1,116,Batch 4,"score 15.5, message_type1, official source",117,01057590204,010-5759-0204,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
2,압구정/청담,베이프스트릿,서울 강남구 압구정로20길 15 (신사동) 1층 103-2호,010-2048-1550,http://litmuskorea.co.kr/sitefront/Litmuskorea/stores/,,,,전자담배 전문점,압구정/청담 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(litmus) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,코어 오피스/상업권,15.10,P2,Wave 2,117,Batch 5,"score 15.1, official source",118,01020481550,010-2048-1550,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
2,압구정/청담,카우베이프(신사점),서울 강남구 도산대로 111 S-TOWER 지하1층 카우베이프,010-2463-2382,http://litmuskorea.co.kr/sitefront/Litmuskorea/stores/,,,,전자담배 전문점,압구정/청담 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(litmus) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,코어 오피스/상업권,15.10,P2,Wave 2,118,Batch 5,"score 15.1, official source",119,01024632382,010-2463-2382,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
2,여의도,세븐베이퍼,서울 영등포구 의사당대로1길 25 하남빌딩 2층,010-7497-7547,https://m.zapjuice.co.kr/article/%EC%A0%84%EA%B5%AD%EC%B7%A8%EA%B8%89%EC%A0%90%EC%95%88%EB%82%B4/1002/413/,,,,전자담배 전문점,여의도 오피스타운,4,4,5,13,A,2,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,코어 오피스/상업권,14.60,P2,Wave 2,131,Batch 5,"score 14.6, linked source",132,01074977547,010-7497-7547,mobile_010,,confirmed_high_confidence,linked_source; map_link; notes
1,신논현/논현,킹콩전자담배 논현동점,서울 강남구 학동로2길 6 1층,0507-1434-6002,http://litmuskorea.co.kr/sitefront/Litmuskorea/stores/,, , ,전자담배 전문점,논현 상권,4,4,4,12,A,2,미접촉,,공개 웹 검색 기반 초안. 스마트콜 우선 기록,yes,linked_source,,코어 오피스/상업권,14.40,P2,Wave 2,132,Batch 5,"score 14.4, tier1 area, linked source",133,050714346002,0507-1434-6002,business_0507,,confirmed_high_confidence,linked_source; map_link; notes
1,역삼/선릉,시가모아전자담배 강남선릉점,서울 강남구 테헤란로 306 카이트타워,010-5719-6685,https://m.zapjuice.co.kr/article/%EC%A0%84%EA%B5%AD%EC%B7%A8%EA%B8%89%EC%A0%90%EC%95%88%EB%82%B4/1002/542/,, , ,전자담배 전문점,선릉 인접,4,4,4,12,A,2,미접촉,,공개 웹 검색 기반 초안. 주소 보강,yes,linked_source,,코어 오피스/상업권,14.40,P2,Wave 2,133,Batch 5,"score 14.4, tier1 area, linked source",134,01057196685,010-5719-6685,mobile_010,,confirmed_high_confidence,linked_source; map_link; notes
1,역삼/선릉,액상82,서울 강남구 테헤란로70길 12 H타워 402-613A호,010-2938-0625,https://xn--82-vs4jx6m.com/shopinfo/company.html,,,,전자담배 전문점,대치/테헤란로 오피스권,3,4,5,12,A,2,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,코어 오피스/상업권,14.40,P2,Wave 2,134,Batch 5,"score 14.4, tier1 area, linked source",135,01029380625,010-2938-0625,mobile_010,,confirmed_high_confidence,linked_source; map_link; notes
3,압구정/청담,베이핑라운지 압구정,서울 강남구 압구정로,010-6625-1511,https://lounge1511.cafe24.com/,,,,전자담배 전문점,압구정 상권,4,4,5,13,A,1,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,코어 오피스/상업권,14.30,P2,Wave 2,135,Batch 5,"score 14.3, message_type1, linked source",136,01066251511,010-6625-1511,mobile_010,,confirmed_high_confidence,linked_source; map_link; notes
3,압구정/청담,지직스베이프 청담동점,서울 강남구 도산대로 415 1층,010-5360-4480,https://m.zapjuice.co.kr/article/%EC%A0%84%EA%B5%AD%EC%B7%A8%EA%B8%89%EC%A0%90%EC%95%88%EB%82%B4/1002/436/,,,,전자담배 전문점,청담 프리미엄 상권,4,4,5,13,A,1,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,코어 오피스/상업권,14.30,P2,Wave 2,136,Batch 5,"score 14.3, message_type1, linked source",137,01053604480,010-5360-4480,mobile_010,,confirmed_high_confidence,linked_source; map_link; notes
3,압구정/청담,킹콩전자담배 압구정점,서울 강남구 압구정로50길 27 1층 103호,010-5655-5934,http://litmuskorea.co.kr/sitefront/Litmuskorea/stores/,,,,전자담배 전문점,압구정 프리미엄 상권,4,4,5,13,A,1,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,코어 오피스/상업권,14.30,P2,Wave 2,137,Batch 5,"score 14.3, message_type1, linked source",138,01056555934,010-5655-5934,mobile_010,,confirmed_high_confidence,linked_source; map_link; notes
3,압구정/청담,킹콩전자담배블랙 가로수길,서울 강남구 가로수길 22 2층,010-7636-2044,http://litmuskorea.co.kr/sitefront/Litmuskorea/stores/,,,,전자담배 전문점,가로수길/신사 상권,4,4,5,13,A,1,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,코어 오피스/상업권,14.30,P2,Wave 2,138,Batch 5,"score 14.3, message_type1, linked source",139,01076362044,010-7636-2044,mobile_010,,confirmed_high_confidence,linked_source; map_link; notes
2,홍대/합정/상수,언노운 인더스트리 상수,서울 마포구 독막로7길 34 2층,010-9466-1606,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,상수 생활상권,4,4,5,13,A,2,미접촉,,Martha Vape 공개 로케이터 기준 확인,yes,official_locator,,트렌드/대학가,15.10,P2,Wave 2,141,Batch 6,"score 15.1, official source",142,01094661606,010-9466-1606,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
2,건대입구,더베이프샵 다미 건대점,서울 광진구 능동로 137-1 3층,010-9805-5262,https://m.swidn.com/store,,,,전자담배 전문점,건대 메인상권,4,4,5,13,A,1,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,트렌드/대학가,15.00,P2,Wave 2,142,Batch 6,"score 15.0, message_type1, linked source",143,01098055262,010-9805-5262,mobile_010,,confirmed_high_confidence,linked_source; map_link; notes
2,신촌/이대,신촌역토네이도전자담배,서울 서대문구 신촌로 109 신촌르메이에르타운5차 지하1층 110호,0507-1330-3461,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,신촌 메인상권,4,4,5,13,A,1,미접촉,,네이버 지도 검증 완료. place page 기준 전화번호/주소 최신화,yes,linked_source,,트렌드/대학가,15.00,P2,Wave 2,143,Batch 6,"score 15.0, message_type1, linked source",144,050713303461,0507-1330-3461,business_0507,,confirmed_high_confidence,linked_source; map_link; notes
2,신촌/이대,킹콩전자담배 신촌점,서울 서대문구 신촌로 121 아남오피스텔 지하1층,010-9467-1369,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,신촌 메인상권,4,4,5,13,A,1,미접촉,,Martha Vape 공개 스토어 로케이터 기준 확인. 신촌역 인접 매장,yes,linked_source,,트렌드/대학가,15.00,P2,Wave 2,144,Batch 6,"score 15.0, message_type1, linked source",145,01094671369,010-9467-1369,mobile_010,,confirmed_high_confidence,linked_source; map_link; notes
2,신촌/이대,하카코리아 신촌점,서울 마포구 서강로 142,0507-1445-2300,https://pcmap.place.naver.com/place/36438695/home,https://blog.naver.com/sin3542300,67,4.35,전자담배 전문점,신촌 메인상권,4,4,5,13,A,1,미접촉,,네이버 지도 검증 완료. 0507 확인,yes,linked_source,,트렌드/대학가,15.00,P2,Wave 2,145,Batch 6,"score 15.0, message_type1, linked source",146,050714452300,0507-1445-2300,business_0507,,confirmed_high_confidence,linked_source; map_link; notes
2,건대입구,앤써전자담배,서울 광진구 광나루로 382 1층 103호,010-9293-8777,https://m.zapjuice.co.kr/article/%EC%A0%84%EA%B5%AD%EC%B7%A8%EA%B8%89%EC%A0%90%EC%95%88%EB%82%B4/1002/1615/,,,,전자담배 전문점,화양동/건대권,4,4,5,13,A,2,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,트렌드/대학가,14.60,P2,Wave 2,146,Batch 6,"score 14.6, linked source",147,01092938777,010-9293-8777,mobile_010,,confirmed_high_confidence,linked_source; map_link; notes
2,신촌/이대,베이프존 광흥창점,서울 마포구 독막로 156 1층,0507-1319-3104,https://pcmap.place.naver.com/place/1398170063/home,https://www.instagram.com/vapezone_gh,20,,전자담배 전문점,광흥창역 초근접,4,4,5,13,A,2,미접촉,,"네이버 지도 검증 완료. 역세권, 0507 확인",yes,linked_source,,트렌드/대학가,14.60,P2,Wave 2,147,Batch 6,"score 14.6, linked source",148,050713193104,0507-1319-3104,business_0507,,confirmed_high_confidence,linked_source; map_link; notes
2,왕십리/한양대,렉스 전자담배,서울 성동구 왕십리로 336 1층 102호,010-3245-1669,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,왕십리 상권,3,4,5,12,A,2,미접촉,,Martha Vape 공개 로케이터 기준 확인,yes,official_locator,,트렌드/대학가,14.10,P2,Wave 2,148,Batch 6,"score 14.1, official source",149,01032451669,010-3245-1669,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
2,왕십리/한양대,아이다 전자담배 왕십리점,서울 성동구 행당동 130-120,010-8712-2643,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,왕십리 생활상권,3,4,5,12,A,2,미접촉,,Martha Vape 공개 로케이터 기준 확인,yes,official_locator,,트렌드/대학가,14.10,P2,Wave 2,149,Batch 6,"score 14.1, official source",150,01087122643,010-8712-2643,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
2,구로디지털단지,고척현대 전자담배,서울 구로구 경서로 39-1 구로구고척동129-7,010-3788-4564,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,구로디지털단지 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,혼합 고회전 상권,15.10,P2,Wave 2,153,Batch 7,"score 15.1, official source",154,01037884564,010-3788-4564,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
2,구로디지털단지,더블에잇,서울 금천구 벚꽃로 122 1층 베이프렌드 전자담배,010-3392-0514,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,구로디지털단지 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,혼합 고회전 상권,15.10,P2,Wave 2,154,Batch 7,"score 15.1, official source",155,01033920514,010-3392-0514,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
2,구로디지털단지,라미야금천가산점,"서울 금천구 벚꽃로 286 비-107(가산동,리더스타워지하1층)",010-9201-0741,http://litmuskorea.co.kr/sitefront/Litmuskorea/stores/,,,,전자담배 전문점,구로디지털단지 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(litmus) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,혼합 고회전 상권,15.10,P2,Wave 2,155,Batch 7,"score 15.1, official source",156,01092010741,010-9201-0741,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
2,구로디지털단지,마크전자담배 금천구 가산점,서울 금천구 가산디지털1로 168 우림라이온스밸리 A동 109호 마크전자담배 금천구 가산점,010-9027-9389,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,구로디지털단지 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,혼합 고회전 상권,15.10,P2,Wave 2,156,Batch 7,"score 15.1, official source",157,01090279389,010-9027-9389,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
2,구로디지털단지,베이프넘버 구로대림점,서울 구로구 도림로 79 (구로동) 1층 전자담배,010-7497-3730,http://litmuskorea.co.kr/sitefront/Litmuskorea/stores/,,,,전자담배 전문점,구로디지털단지 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(litmus) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,혼합 고회전 상권,15.10,P2,Wave 2,157,Batch 7,"score 15.1, official source",158,01074973730,010-7497-3730,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
2,구로디지털단지,에코이앤씨,서울 금천구 가산동 371-28 우림라이온스밸리A동 128-1호 에코전자담배,010-2509-8184,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,구로디지털단지 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,혼합 고회전 상권,15.10,P2,Wave 2,158,Batch 7,"score 15.1, official source",159,01025098184,010-2509-8184,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
2,구로디지털단지,전자담배,서울 구로구 고척동 257-22 전자담배,010-4132-5866,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,구로디지털단지 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,혼합 고회전 상권,15.10,P2,Wave 2,159,Batch 7,"score 15.1, official source",160,01041325866,010-4132-5866,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
2,종로/을지로/충무로,넘버원전자담배,서울 종로구 삼봉로 81 두산위브파빌리온 1층 120호 넘버원전자담배,010-7752-5992,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,종로/을지로/충무로 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,혼합 고회전 상권,15.10,P2,Wave 2,160,Batch 7,"score 15.1, official source",161,01077525992,010-7752-5992,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
2,종로/을지로/충무로,시청전자담배,서울 중구 서소문로 111 203호(계단 위 왼쪽 사무실),010-5223-7793,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,종로/을지로/충무로 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,혼합 고회전 상권,15.10,P2,Wave 2,161,Batch 7,"score 15.1, official source",162,01052237793,010-5223-7793,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
2,종로/을지로/충무로,마블루 전자담배 종로점,서울 종로구 종로 132 1층 18호,010-3509-0589,https://xn--vk1br5hu7a69r54ec90a.kr/introAdultAuth?returnUrl=/home,,,,전자담배 전문점,종로 상권,4,4,5,13,A,1,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,혼합 고회전 상권,15.00,P2,Wave 2,162,Batch 7,"score 15.0, message_type1, linked source",163,01035090589,010-3509-0589,mobile_010,,confirmed_high_confidence,linked_source; map_link; notes
2,구로디지털단지,라미야구로점(신도림),서울 구로구 개봉로 45 1층,010-9028-9207,https://map.naver.com/p/search/라미야 구로점 신도림,,,,전자담배 전문점,구로디지털단지 애매번호 재검증 복구,4,4,5,13,A,2,미접촉,,애매번호 재검증 복구 2026-04-10. 개봉동 지번과 개봉로 45 도로명 표기가 동일 매장 범주로 수렴했고 두 소스가 같은 010 번호를 공유,yes,linked_source,,혼합 고회전 상권,14.60,P2,Wave 2,164,Batch 7,"score 14.6, linked source",165,01090289207,010-9028-9207,mobile_010,,confirmed_high_confidence,linked_source; map_link; notes
2,구로디지털단지,전자금연용품할인매장,서울 구로구 디지털로32나길 38 서림빌딩 1층,010-9984-5336,https://map.naver.com/p/search/전자담배할인매장 구로,,,,전자담배 전문점,구로디지털단지 애매번호 재검증 복구,4,4,5,13,A,2,미접촉,,"애매번호 재검증 복구 2026-04-10. 네이버 지도 검색상 서울 구로구 구로동 전자담배 결과가 확인됐고, Martha/Litmus 모두 서림빌딩 계열 주소와 동일 번호를 공유",yes,linked_source,,혼합 고회전 상권,14.60,P2,Wave 2,165,Batch 7,"score 14.6, linked source",166,01099845336,010-9984-5336,mobile_010,,confirmed_high_confidence,linked_source; map_link; notes
2,종로/을지로/충무로,라미야 을지로점,서울 중구 을지로2가 9-7 지하쇼핑센터 지하1층 4호,010-4842-3818,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,을지로 상권,4,4,5,13,A,2,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,혼합 고회전 상권,14.60,P2,Wave 2,166,Batch 7,"score 14.6, linked source",167,01048423818,010-4842-3818,mobile_010,,confirmed_high_confidence,linked_source; map_link; notes
2,종로/을지로/충무로,위베이프 에코전자담배,서울 종로구 종로 233 1층,0507-1368-3757,https://m.swidn.com/store,,,,전자담배 전문점,종로 메인상권,4,4,5,13,A,2,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,혼합 고회전 상권,14.60,P2,Wave 2,167,Batch 7,"score 14.6, linked source",168,050713683757,0507-1368-3757,business_0507,,confirmed_high_confidence,linked_source; map_link; notes
2,종로/을지로/충무로,하카전자담배 신당약수역,서울 중구 다산로 146 서광빌딩 1층,010-9176-5598,https://map.naver.com/p/search/하카전자담배 신당약수역,,,,전자담배 전문점,종로/을지로/충무로 애매번호 재검증 복구,4,4,5,13,A,2,미접촉,,"애매번호 재검증 복구 2026-04-10. 네이버 지도 검색명과 소스 상호가 일치하고, 신당동/다산로 146 서광빌딩 표기가 동일 매장으로 수렴",yes,linked_source,,혼합 고회전 상권,14.60,P2,Wave 2,168,Batch 7,"score 14.6, linked source",169,01091765598,010-9176-5598,mobile_010,,confirmed_high_confidence,linked_source; map_link; notes
2,영등포/문래,씨가킹 당산,서울 영등포구 당산동5가,010-8348-5918,https://cigaking.co.kr/,,,,전자담배/시가 복합,당산 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,혼합 고회전 상권,14.00,P2,Wave 2,170,Batch 7,"score 14.0, message_type1, linked source",171,01083485918,010-8348-5918,mobile_010,,confirmed_high_confidence,linked_source; map_link; notes
2,잠실/송리단길,베이프캔디 위례점,서울 송파구 위례광장로 270 송파와이즈더샵 Y동 1층 144호,010-2372-7650,https://m.swidn.com/store,,,,전자담배 전문점,위례 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,linked_source,,혼합 고회전 상권,14.00,P2,Wave 2,171,Batch 7,"score 14.0, message_type1, linked source",172,01023727650,010-2372-7650,mobile_010,,confirmed_high_confidence,linked_source; map_link; notes
2,강서/마곡,라미야강서점,"서울 강서구 곰달래로 169,1층(화곡동)",010-5350-8464,http://litmuskorea.co.kr/sitefront/Litmuskorea/stores/,,,,전자담배 전문점,강서/마곡 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(litmus) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,184,Batch 8,"score 15.1, official source",185,01053508464,010-5350-8464,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
2,강서/마곡,로열타바코전자담배,서울 강서구 방화동로 126 삼정코아 1층 163호,010-8743-0891,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,강서/마곡 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,185,Batch 8,"score 15.1, official source",186,01087430891,010-8743-0891,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
2,강서/마곡,마곡전자담배 베이프큐 마곡점,서울 강서구 공항대로 213 보타닉파크타워2 106호 (1층 전자담배 베이프큐),010-8754-3541,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,강서/마곡 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,186,Batch 8,"score 15.1, official source",187,01087543541,010-8754-3541,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
2,강서/마곡,베이프스팟 마곡,"서울 강서구 마곡중앙4로 22 파인스퀘어, B동 1층 122호",010-7221-1120,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,강서/마곡 공식 스토어 로케이터 검증,4,4,5,13,A,2,미접촉,,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09,yes,official_locator,,확장/생활상권,15.10,P2,Wave 2,187,Batch 8,"score 15.1, official source",188,01072211120,010-7221-1120,mobile_010,,confirmed_high_confidence,official_locator; map_link; notes
