no,phone,store_name,decoded_store_name,address,area_or_district,map_or_source_url,source_file,notes,verdict,reason,evidence_url,evidence_note
743,0507-1333-0050,태창,태창,서울특별시 강서구 남부순환로19길 78,,,vape_1400_hnb_naver_v2_additions_2026-04-16.csv,,DROP,"""태창"" — HNB Naver 출처 + 상호 불명확",,HNB 출처+불명확
744,0507-1333-1650,모노퍼시픽,모노퍼시픽,서울 강남구 테헤란로 423 2층 2351호,강남구,,vape_send_ready_final_2026-04-15_1323.csv,서울 베이핑 샵 쿼리,NEEDS_REVIEW,상호명 모호 + URL 없음 (모노퍼시픽),,상호 모호
745,0507-1333-5164,향연 석촌고분역점,향연 석촌고분역점,서울특별시 송파구 백제고분로31길 5 102호,삼전동,,vape_1200_naver_additions_2026-04-15.csv,session2n,NEEDS_REVIEW,상호명 모호 + URL 없음 (향연 석촌고분역점),,상호 모호
746,0507-1334-2043,JMI 전자담배 암사점,JMI 전자담배 암사점,서울 강동구 올림픽로92길 66 1층 JMI 전자담배 암사역점,천호/강동,https://pcmap.place.naver.com/place/1835569612/home,vape_send_ready_final_2026-04-13_804.csv,네이버 검색 롱테일 3차 확장 2026-04-10 · query=암사역 전자담배,VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/1835569612/home,Naver Place pcmap
747,0507-1334-5146,베이프런던 구의역점,베이프런던 구의역점,서울 광진구 자양로 112 102호 베이프런던,건대입구,https://pcmap.place.naver.com/place/1660834306/home,vape_send_ready_final_2026-04-13_804.csv,네이버 검색 롱테일 확장 2026-04-10 · query=구의 전자담배,VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/1660834306/home,Naver Place pcmap
748,0507-1334-5339,뿜뿜베이프,뿜뿜베이프,서울 송파구 올림픽로 86 1층,잠실/송리단길,https://pcmap.place.naver.com/place/1152588405/home,vape_send_ready_final_2026-04-13_804.csv,네이버 검색 핫스팟 인접 확장 2026-04-10 · query=잠실새내 전자담배,VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/1152588405/home,Naver Place pcmap
749,0507-1334-5383,파이프앤베이프,파이프앤베이프,서울 관악구 조원중앙로 59 1층,관악구,https://naver.me/place/2054637264,vape_1200_naver_v2_additions_2026-04-15.csv,q:서울 전자담배 액상 신대방,VERIFIED_KEEP,Naver URL + 신뢰 출처 + 전담 상호 (vape_1200_naver_v2_additions_2),https://naver.me/place/2054637264,Naver + 신뢰출처
750,0507-1334-7029,구의전자담배 할인마트,구의전자담배 할인마트,서울 광진구 아차산로 399 1층,건대입구,https://pcmap.place.naver.com/place/1545474685/home,vape_send_ready_final_2026-04-13_804.csv,네이버 검색 롱테일 확장 2026-04-10 · query=구의 전자담배,VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/1545474685/home,Naver Place pcmap
751,0507-1334-8861,ìë² ì´í ë² ì´íë© ë§í¬ì ,위베이프 베이프랩 마포점,"서울특별시 마포구 월드컵로 190 이안상암2, 107호",서울,,vape_1200_naver_additions_2026-04-15.csv,session2b,VERIFIED_KEEP,신뢰 출처 + 전담 명시 상호 (vape_1200_naver_additions_2026),,신뢰출처 + 명시 상호
752,0507-1334-9364,선봉모바일전자담배,선봉모바일전자담배,서울 구로구 부일로1길 23 선봉모바일,구로구,,vape_send_ready_final_2026-04-15_1323.csv,전자담배 판매 서울특별시 쿼리,VERIFIED_KEEP,신뢰 출처 + 전담 명시 상호 (vape_send_ready_final_2026-04-),,신뢰출처 + 명시 상호
753,0507-1335-0347,스포츠베팅샵,스포츠베팅샵,서울특별시 서초구 동산로 48 104호,서울,,vape_1200_naver_additions_2026-04-15.csv,session2u,DROP,비전문/비전자담배 업종: 스포츠베팅샵,,비전문 업종 확정
754,0507-1335-7111,코메리카,코메리카,서울특별시 은평구 연서로25길 4 5층,갈현,,vape_1200_naver_additions_2026-04-15.csv,session2g,NEEDS_REVIEW,상호명 모호 + URL 없음 (코메리카),,상호 모호
755,0507-1335-8556,펌킨전자담배 강서점,펌킨전자담배 강서점,서울 강서구 화곡로 374 지엠벨리 1층 101호,강서/마곡,https://pcmap.place.naver.com/place/1547394272/home,vape_send_ready_final_2026-04-13_804.csv,네이버 검색 롱테일 확장 2026-04-10 · query=우장산 전자담배,VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/1547394272/home,Naver Place pcmap
756,0507-1335-8585,시가랜드 전자담배,시가랜드 전자담배,서울 양천구 신월로 344 1층,목동/오목교,https://map.naver.com/p/entry/place/34524114,vape_send_ready_final_2026-04-13_804.csv,"네이버 지도 place listing 검증 완료. 전자담배 카테고리, 서울 양천구 주소, 0507 확인. 기존 공개 웹 검색 010 대체",VERIFIED_KEEP,804 baseline + Naver URL 확인,https://map.naver.com/p/entry/place/34524114,804 + Naver
757,0507-1335-8976,강남 전자담배 (SMOK취급),강남 전자담배 (SMOK취급),서울 강남구,강남구,,vape_1400_naver_blog_v2_final_additions_2026-04-16.csv,,NEEDS_REVIEW,Naver 블로그 + URL 없음 — 전담 명시 (확인 권장),,"Naver 블로그, URL 없음"
758,0507-1335-9553,위베이프 필동점,위베이프 필동점,서울 중구 서애로 18 1층 준베이프,종로/을지로/충무로,https://pcmap.place.naver.com/place/1401408884/home,vape_send_ready_final_2026-04-13_804.csv,네이버 검색 롱테일 확장 2026-04-10 · query=약수 전자담배,VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/1401408884/home,Naver Place pcmap
759,0507-1336-0244,베이프쥬 강동점,베이프쥬 강동점,서울 강동구 천호대로 1116 라이저강동빌딩 1층 105호,천호/강동,https://pcmap.place.naver.com/place/1378836699/home,vape_send_ready_final_2026-04-13_804.csv,네이버 검색 롱테일 3차 확장 2026-04-10 · query=강동역 전자담배,VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/1378836699/home,Naver Place pcmap
760,0507-1336-1289,\u003Cmark\u003E아이코스공식\u003C\u002Fmark\u003E판매처 세븐일레븐서교8호점,아이코스공식판매처 세븐일레븐서교8호점,서울특별시 마포구 월드컵로 30 1층,마포,,vape_1200_naver_additions_2026-04-15.csv,session3k,DROP,"IQOS/HNB 공식판매점 — 편의점/일반마트 코너, 전담 전문매장 아님",,아이코스 공식판매처
761,0507-1336-1682,오지구 명동점,오지구 명동점,서울 중구 명동7길 21 1층 120호,종로/을지로/충무로,https://pcmap.place.naver.com/place/2077291328/home,vape_send_ready_final_2026-04-13_804.csv,네이버 검색 롱테일 확장 2026-04-10 · query=을지로입구 전자담배,VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/2077291328/home,Naver Place pcmap
762,0507-1336-3228,월드베이프 동대문역사지점,월드베이프 동대문역사지점,서울특별시 중구 퇴계로 301 1층,,https://blog.naver.com/worldworldvape/223211467171,vape_1400_non_daum_lowcov_source_switch_additions_2026-04-16.csv,same page multi-branch map block; distinct Seoul branch,VERIFIED_KEEP,Naver URL + 신뢰 출처 + 전담 상호 (vape_1400_non_daum_lowcov_sour),https://blog.naver.com/worldworldvape/223211467171,Naver + 신뢰출처
763,0507-1336-3943,제로전자담배 상봉역점,제로전자담배 상봉역점,서울 중랑구 망우로 322 1동 1층 112호,중랑/면목,https://pcmap.place.naver.com/place/2058437619/home,vape_send_ready_final_2026-04-13_804.csv,네이버 지도 검색 기반 신규 추가 2026-04-10 저녁,VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/2058437619/home,Naver Place pcmap
764,0507-1338-3638,제로전자담배 신논현점,제로전자담배 신논현점,서울 서초구 강남대로 503 102호 제로전자담배 신논현점,신논현/논현,https://pcmap.place.naver.com/place/1150007800/home,vape_send_ready_final_2026-04-13_804.csv,"merge_v2 dense_core; strict_core, 강남대로 신논현 축",VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/1150007800/home,Naver Place pcmap
765,0507-1338-3956,전담GATE 화곡역점,전담GATE 화곡역점,서울 강서구 화곡로 158 1층,강서/마곡,https://pcmap.place.naver.com/place/1009687524/home,vape_send_ready_final_2026-04-13_804.csv,네이버 검색 롱테일 확장 2026-04-10 · query=발산 전자담배,VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/1009687524/home,Naver Place pcmap
766,0507-1338-7767,서피니티,서피니티,서울 마포구 포은로 14 1층 107호,홍대/합정/상수,https://pcmap.place.naver.com/place/2023892496/home,vape_send_ready_final_2026-04-13_804.csv,네이버 지도 검증 완료. 0507 확인,VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/2023892496/home,Naver Place pcmap
767,0507-1338-9474,위베이프 전자담배 답십리점,위베이프 전자담배 답십리점,서울 동대문구 천호대로 307 클래식타워 1층 108호,왕십리/한양대,https://pcmap.place.naver.com/place/1259543821/home,vape_send_ready_final_2026-04-13_804.csv,역명 키워드 확장 재시도 배치 batch1 신규 후보,VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/1259543821/home,Naver Place pcmap
768,0507-1338-9731,전자담배 스트롱베이프 구파발점,전자담배 스트롱베이프 구파발점,서울 은평구 통일로 1034 은평스카이뷰자이 판매시설동101호 1층,은평/연신내,https://pcmap.place.naver.com/place/1705306091/home,vape_send_ready_final_2026-04-13_804.csv,네이버 검색 롱테일 확장 2026-04-10 · query=구파발 전자담배,VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/1705306091/home,Naver Place pcmap
769,0507-1339-5262,베어베이프전자담배,베어베이프전자담배,서울 강남구 강남대로118길 34 1층 베어베이프,신논현/논현,,vape_send_ready_final_2026-04-13_804.csv,네이버 플레이스 검증 2026-04-12 · query=신논현역 전자담배,VERIFIED_KEEP,804 메인 baseline + 전담 관련 상호 (네이버 검색),,804 baseline (네이버 검색)
770,0507-1339-9136,위베이프 247코지,위베이프 247코지,서울 마포구 와우산로13길 6 1층 102호,홍대/합정/상수,https://pcmap.place.naver.com/place/1160985762/home,vape_send_ready_final_2026-04-13_804.csv,네이버 검색 핫스팟 인접 확장 2026-04-10 · query=상수 전자담배,VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/1160985762/home,Naver Place pcmap
771,0507-1340-2161,하카 강남 학동역직영점,하카 강남 학동역직영점,서울 강남구 논현로 648 1층 101호,신논현/논현,https://pcmap.place.naver.com/place/1374572765/home,vape_send_ready_final_2026-04-13_804.csv,네이버 검색 롱테일 확장 2026-04-10 · query=언주역 전자담배,VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/1374572765/home,Naver Place pcmap
772,0507-1340-3536,위베이프 전자담배 청계다동점,위베이프 전자담배 청계다동점,"서울 중구 다동길 43 1층 102,103호",종로/을지로/충무로,https://pcmap.place.naver.com/place/2018227175/home,vape_send_ready_final_2026-04-13_804.csv,네이버 검색 롱테일 확장 2026-04-10 · query=광화문 전자담배,VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/2018227175/home,Naver Place pcmap
773,0507-1340-4943,강남 전자담배 (SMOK취급)3,강남 전자담배 (SMOK취급)3,서울 강남구,강남구,,vape_1400_naver_blog_v2_final_additions_2026-04-16.csv,,NEEDS_REVIEW,Naver 블로그 + URL 없음 — 전담 명시 (확인 권장),,"Naver 블로그, URL 없음"
774,0507-1340-6465,제로전자담배 봉천역점,제로전자담배 봉천역점,서울 관악구 남부순환로 1742 1층,,,vape_send_ready_final_2026-04-15_1323.csv,,VERIFIED_KEEP,신뢰 출처 + 전담 명시 상호 (vape_send_ready_final_2026-04-),,신뢰출처 + 명시 상호
775,0507-1341-2161,하카 \u003Cmark\u003E위례\u003C\u002Fmark\u003E신도시직영점,하카 위례신도시직영점,서울특별시 송파구 위례광장로 290 상가동 137호,서울 전자담배 위례,,vape_1200_naver_additions_2026-04-15.csv,session2c,VERIFIED_KEEP,신뢰 출처 + 전담 관련 상호 + 노트 (vape_1200_naver_additions_2026),,신뢰출처 + 노트
776,0507-1341-4454,베이프웨일 전자담배 영등포점,베이프웨일 전자담배 영등포점,서울 영등포구 영등포로 203 1층,영등포/문래,https://pcmap.place.naver.com/place/1590839621/home,vape_send_ready_final_2026-04-13_804.csv,네이버 검색 핫스팟 2차 확장 2026-04-10 · query=영등포역 전자담배,DROP,동일 매장 0507 secondary — 010 번호로 이미 등재됨,https://pcmap.place.naver.com/place/1590839621/home,"동일 상호+주소, 010 우선 유지"
777,0507-1341-4564,고척전자담배,고척전자담배,서울 구로구 경서로 39-1,구로디지털단지/금천,https://pcmap.place.naver.com/place/1923120840/home,vape_send_ready_final_2026-04-13_804.csv,merge_v2 longtail_outer; longtail stations batch 신규 후보 2026-04-13,VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/1923120840/home,Naver Place pcmap
778,0507-1341-7880,솜씨,솜씨,서울 양천구 목동동로 87,사당/방배/목동,https://pcmap.place.naver.com/place/1122760557/home,vape_new_additions_outer_longtail_naver_2026-04-12.csv,네이버 플레이스 검색 스니펫 기준 신규 확보 (오목교역 전자담배),VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/1122760557/home,Naver Place pcmap
779,0507-1341-8604,아이유니 전자담배24 연신내점,아이유니 전자담배24 연신내점,서울 은평구 연서로29길 10 1층,은평/연신내,https://pcmap.place.naver.com/place/1311141314/home,vape_new_additions_outer_longtail_naver_2026-04-12.csv,네이버 플레이스 검색 스니펫 기준 신규 확보 (연신내역 전자담배),VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/1311141314/home,Naver Place pcmap
780,0507-1341-9188,늘푸른 \u003Cmark\u003E전자담배\u003C\u002Fmark\u003E 신풍역점,늘푸른 전자담배 신풍역점,서울특별시 영등포구 대방천로 150 1층 늘푸른 전자담배,신길동,,vape_1200_naver_additions_2026-04-15.csv,session2j,VERIFIED_KEEP,신뢰 출처 + 전담 명시 상호 (vape_1200_naver_additions_2026),,신뢰출처 + 명시 상호
781,0507-1342-5655,송파 \u003Cmark\u003E너구리\u003C\u002Fmark\u003E굴 \u003Cmark\u003E전자담배\u003C\u002Fmark\u003E 문정점,송파 너구리굴 전자담배 문정점,서울특별시 송파구 법원로11길 11 문정현대지식산업센터 A동 1층 130호,서울 너구리전자담배,,vape_1200_naver_additions_2026-04-15.csv,session2c,VERIFIED_KEEP,신뢰 출처 + 전담 명시 상호 (vape_1200_naver_additions_2026),,신뢰출처 + 명시 상호
782,0507-1343-1443,제로전자담배 헬리오시티점,제로전자담배 헬리오시티점,서울 송파구 송파대로 345 헬리오시티상가 1B동 지하1층 172호,잠실/송리단길,https://pcmap.place.naver.com/place/1889675722/home,vape_send_ready_final_2026-04-13_804.csv,네이버 검색 롱테일 확장 2026-04-10 · query=송파역 전자담배,VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/1889675722/home,Naver Place pcmap
783,0507-1343-1613,하카전자담배 도봉구방학점,하카전자담배 도봉구방학점,서울 도봉구 도봉로152길 23-3,도봉/창동,https://pcmap.place.naver.com/place/35787753/home,vape_send_ready_final_2026-04-13_804.csv,네이버 검색 롱테일 3차 확장 2026-04-10 · query=방학역 전자담배,VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/35787753/home,Naver Place pcmap
784,0507-1343-9136,베이프247,베이프247,서울 은평구 증산로 413 1층,은평구,https://naver.me/place/36174791,vape_1200_naver_v2_additions_2026-04-15.csv,q:서울 서대문구 홍은동 전자담배,VERIFIED_KEEP,Naver URL + 신뢰 출처 + 전담 상호 (vape_1200_naver_v2_additions_2),https://naver.me/place/36174791,Naver + 신뢰출처
785,0507-1344-1342,한국전자담배 천호점,한국전자담배 천호점,서울 강동구 천중로12길 1 성우스타펠리스 103동 104호,천호/강동,https://pcmap.place.naver.com/place/13586726/home,vape_send_ready_final_2026-04-13_804.csv,네이버 검색 롱테일 3차 확장 2026-04-10 · query=암사역 전자담배,VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/13586726/home,Naver Place pcmap
786,0507-1344-2120,하카 현대시티몰 가든파이브직영점,하카 현대시티몰 가든파이브직영점,서울 송파구 충민로 66 1층,문정/가락,https://pcmap.place.naver.com/place/2067327037/home,vape_send_ready_final_2026-04-13_804.csv,네이버 검색 핫스팟 2차 확장 2026-04-10 · query=문정 전자담배,VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/2067327037/home,Naver Place pcmap
787,0507-1344-9031,위베이프 명지대점,위베이프 명지대점,서울 서대문구 거북골로 25-1 1층,서대문/홍제,https://pcmap.place.naver.com/place/1464812349/home,vape_send_ready_final_2026-04-13_804.csv,네이버 검색 롱테일 round2 2026-04-10 · query=홍제역 전자담배,VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/1464812349/home,Naver Place pcmap
788,0507-1345-0951,잔티코리아 용산 아이파크몰점,잔티코리아 용산 아이파크몰점,서울특별시 용산구 한강로3가 40-999,,,vape_1300_lowcov_v2_relaunch_additions_2026-04-15.csv,,NEEDS_REVIEW,신뢰 출처 + 전담 관련 상호 + URL/노트 없음 (vape_1300_lowcov_v2_relaunch_a),,URL/노트 없음
789,0507-1345-8513,스마트전자담배,스마트전자담배,서울 강북구 오패산로67길 11 1층 스마트전자담배,강북구,https://naver.me/place/1445587819,vape_1200_naver_v2_additions_2026-04-15.csv,q:서울 강북구 번동 전자담배,VERIFIED_KEEP,Naver URL + 신뢰 출처 + 전담 상호 (vape_1200_naver_v2_additions_2),https://naver.me/place/1445587819,Naver + 신뢰출처
790,0507-1345-8808,VAPE ZONE 장승배기점,VAPE ZONE 장승배기점,서울 동작구 상도로15길 92 1층 베이프존 전자담배,노량진/보라매,https://pcmap.place.naver.com/place/1791562375/home,vape_send_ready_final_2026-04-13_804.csv,네이버 지도 검색 기반 신규 추가 2026-04-10 저녁,VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/1791562375/home,Naver Place pcmap
791,0507-1346-2043,JMI 전자담배 길동점,JMI 전자담배 길동점,서울 강동구 천중로50길 10 1층 전자담배,천호/강동,https://pcmap.place.naver.com/place/1043939780/home,vape_send_ready_final_2026-04-13_804.csv,네이버 검색 롱테일 확장 2026-04-10 · query=길동 전자담배,VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/1043939780/home,Naver Place pcmap
792,0507-1346-6780,구로디지털단지역 전자담배,구로디지털단지역 전자담배,서울 구로구 시흥대로 545-1,구로구,https://naver.me/place/1362257350,vape_1200_naver_v3_lowcov_clean_additions_2026-04-15.csv,name_unresolved_from_html; 전자담배 category confirmed,VERIFIED_KEEP,Naver URL + 신뢰 출처 + 전담 상호 (vape_1200_naver_v3_lowcov_clea),https://naver.me/place/1362257350,Naver + 신뢰출처
793,0507-1347-5551,\u003Cmark\u003E라미야전자담배\u003C\u002Fmark\u003E 자양점,라미야전자담배 자양점,서울특별시 광진구 자양로13길 19,서울,,vape_1200_naver_additions_2026-04-15.csv,session3e,VERIFIED_KEEP,신뢰 출처 + 전담 명시 상호 (vape_1200_naver_additions_2026),,신뢰출처 + 명시 상호
794,0507-1348-0668,중앙대 전자담배,중앙대 전자담배,서울 동작구 서달로 157 1층 전자담배,노량진/보라매,https://pcmap.place.naver.com/place/1694055326/home,vape_send_ready_final_2026-04-13_804.csv,네이버 검색 롱테일 3차 확장 2026-04-10 · query=노들역 전자담배,VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/1694055326/home,Naver Place pcmap
795,0507-1348-1715,행운로또복권판매점,행운로또복권판매점,서울특별시 구로구 고척로 123-2 1층,개봉동,,vape_1200_naver_additions_2026-04-15.csv,session2e,DROP,비전문/비전자담배 업종: 복권판매점,,비전문 업종 확정
796,0507-1348-3805,헬로전자담배 건대점,헬로전자담배 건대점,서울 광진구 능동로 123 1층 (화양동 5-5),광진/화양동,,vape_hyperlocal_exact_additions_2026-04-14.csv,hyperlocal exact scan 2026-04-14 · query=화양동 전자담배 · 입호흡 최저가 포지셔닝 매장 영업 12:00~24:00,VERIFIED_KEEP,신뢰 출처 + 전담 명시 상호 (vape_hyperlocal_exact_addition),,신뢰출처 + 명시 상호
797,0507-1348-6928,위베이프압구정,위베이프압구정,서울 강남구 선릉로155길 28 1층,강남구,https://pcmap.place.naver.com/place/1916569528/home,vape_naver_variant_v4_additions_2026-04-15.csv,naver_variant_v4 | cat=전자담배 | query:전자담배 전문 서울 강남구,VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/1916569528/home,Naver Place pcmap
798,0507-1348-8625,스모키라운지전자담배,스모키라운지전자담배,서울 강서구 강서로 237 1층 12호,강서/마곡,https://pcmap.place.naver.com/place/1445912016/home,vape_send_ready_final_2026-04-13_804.csv,네이버 지도 검색 기반 신규 추가 2026-04-10 저녁,VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/1445912016/home,Naver Place pcmap
799,0507-1349-1287,아이코스공식판매처 세븐일레븐 회현이프라자점,아이코스공식판매처 세븐일레븐 회현이프라자점,서울특별시 중구 세종대로4길 25 101호,남대문,,vape_1200_naver_additions_2026-04-15.csv,session2k,DROP,"IQOS/HNB 공식판매점 — 편의점/일반마트 코너, 전담 전문매장 아님",,아이코스 공식판매처
800,0507-1349-7740,위베이프 보라매전자담배,위베이프 보라매전자담배,서울 영등포구 신풍로 105 1층,노량진/보라매,https://pcmap.place.naver.com/place/1568840506/home,vape_send_ready_final_2026-04-13_804.csv,네이버 검색 롱테일 확장 2026-04-10 · query=신길 전자담배,VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/1568840506/home,Naver Place pcmap
801,0507-1350-2011,고릴라파이프 연남동점,고릴라파이프 연남동점,서울 마포구 동교로 227-5 1층,홍대/합정/상수,,vape_send_ready_final_2026-04-13_804.csv,merge_v2 west_hip,NEEDS_REVIEW,"고릴라파이프 — 파이프+전담 복합매장, 전담 비중 확인 권장",,파이프담배 전문 가능성
802,0507-1350-4514,베이프메이트 미아점,베이프메이트 미아점,서울 강북구 솔매로 122 1층,수유/미아,https://naver.me/58jIQe5Q,vape_send_ready_final_2026-04-13_804.csv,네이버 플레이스 검증 · 북부 벨트 스프린트 · query=강북구 제로전자담배 미아 · 지번 미아동 · KB 카드 연동번호 010-8365-4514 확인(동일 매장),VERIFIED_KEEP,804 baseline + Naver URL 확인,https://naver.me/58jIQe5Q,804 + Naver
803,0507-1350-5839,포스핀전자담배&수제담배,포스핀전자담배&수제담배,서울 관악구 남부순환로 1625 1층 103호,신림,https://pcmap.place.naver.com/place/2094510998/home,vape_send_ready_final_2026-04-13_804.csv,네이버 검색 롱테일 확장 2026-04-10 · query=신대방 전자담배,VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/2094510998/home,Naver Place pcmap
804,0507-1351-0674,당산전담,당산전담,서울 영등포구 당산로 217 101호,영등포/문래,https://pcmap.place.naver.com/place/1164278440/home,vape_send_ready_final_2026-04-13_804.csv,네이버 검색 핫스팟 인접 확장 2026-04-10 · query=당산 전자담배,VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/1164278440/home,Naver Place pcmap
805,0507-1351-0818,핫딜베이프 강남,핫딜베이프 강남,서울 강남구 봉은사로 326 1F 103호,역삼/선릉,https://pcmap.place.naver.com/place/1888341781/home,vape_send_ready_final_2026-04-13_804.csv,merge_v2 dense_core; strict_core,VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/1888341781/home,Naver Place pcmap
806,0507-1351-0893,박시 베이프 핑크점,박시 베이프 핑크점,서울 마포구 와우산로29바길 9 101호,홍대/합정/상수,,vape_send_ready_final_2026-04-13_804.csv,merge_v2 west_hip,VERIFIED_KEEP,804 메인 baseline + 전담 관련 상호 (804 기본),,804 baseline (804 기본)
807,0507-1351-1182,버블전자담배,버블전자담배,서울특별시 관악구 신림동 1463-46 1층,,,vape_1300_lowcov_v2_relaunch_additions_2026-04-15.csv,,VERIFIED_KEEP,1300 저커버리지 스윕 + 전담 명시 상호명,,전담 명시 상호
808,0507-1351-1981,오지구 전자담배 답십리점,오지구 전자담배 답십리점,서울 동대문구 답십리로 149 1층 오지구 전자담배 답십리점,동대문/청량리,https://pcmap.place.naver.com/place/1794393882/home,vape_send_ready_final_2026-04-13_804.csv,네이버 검색 롱테일 확장 2026-04-10 · query=답십리 전자담배,VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/1794393882/home,Naver Place pcmap
809,0507-1351-2950,전자담배,전자담배,서울 은평구 증산로 467 1층,은평/연신내,https://pcmap.place.naver.com/place/1414281894/home,vape_new_additions_outer_longtail_naver_2026-04-12.csv,네이버 플레이스 검색 스니펫 기준 신규 확보 (응암역 전자담배),VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/1414281894/home,Naver Place pcmap
810,0507-1351-8281,24시 전자담배 보나팩토리 묵동점,24시 전자담배 보나팩토리 묵동점,서울 중랑구 공릉로12길 3 1층,중랑/면목,https://pcmap.place.naver.com/place/1779848399/home,vape_send_ready_final_2026-04-13_804.csv,네이버 검색 롱테일 확장 2026-04-10 · query=태릉입구역 전자담배,VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/1779848399/home,Naver Place pcmap
811,0507-1351-9136,위베이프 247홍대,위베이프 247홍대,서울 마포구 와우산로29다길 10 103호,홍대/합정/상수,,vape_send_ready_final_2026-04-13_804.csv,merge_v2 west_hip,VERIFIED_KEEP,804 메인 baseline + 전담 관련 상호 (804 기본),,804 baseline (804 기본)
812,0507-1352-0088,전담24 영등포신세계점,전담24 영등포신세계점,서울 영등포구 문래로 180 1층 113호,영등포/문래,https://pcmap.place.naver.com/place/1070388116/home,vape_send_ready_final_2026-04-13_804.csv,네이버 검색 핫스팟 2차 확장 2026-04-10 · query=영등포역 전자담배,VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/1070388116/home,Naver Place pcmap
813,0507-1352-1905,\u003Cmark\u003E아이코스\u003C\u002Fmark\u003E스토어 가로수길점,아이코스스토어 가로수길점,서울특별시 강남구 압구정로10길 27,전자담배,,vape_1200_naver_additions_2026-04-15.csv,session2b,DROP,"IQOS/HNB 공식판매점 — 편의점/일반마트 코너, 전담 전문매장 아님",,아이코스 공식판매처
814,0507-1352-7708,슈가베이프 강동점,슈가베이프 강동점,서울 강동구 천호옛길 94 1층,천호/강동,https://pcmap.place.naver.com/place/1155382145/home,vape_send_ready_final_2026-04-13_804.csv,네이버 검색 롱테일 확장 2026-04-10 · query=강동구청역 전자담배,VERIFIED_KEEP,Naver Place 직접 URL 확인 (pcmap),https://pcmap.place.naver.com/place/1155382145/home,Naver Place pcmap
