priority_tier,area,store_name,address,phone,map_link,instagram_or_site,review_count,rating,store_type,store_tone,location_score,specialty_score,contactability_score,total_score,priority_grade,message_type,contact_status,last_contact_date,notes,sms_ready,source_bucket,cleanup_flags,cluster,send_score,send_priority_bucket,recommended_wave,send_order,batch_hint,priority_reason,audit_status,audit_flags,evidence_basis,row_number,phone_type,send_bucket,action_priority
2,동대문/청량리,오지구 전자담배 답십리점,서울 동대문구 답십리로 149 1층 오지구 전자담배 답십리점,0507-1351-1981,https://pcmap.place.naver.com/place/1794393882/home,,,,전자담배 전문점,동대문/청량리 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=답십리 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,353,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,동대문/청량리,오지구전자담배 장안점,서울 동대문구 답십리로72길 90 1층 오지구 전자담배 장안점,0507-1494-1981,https://pcmap.place.naver.com/place/1485530291/home,,,,전자담배 전문점,동대문/청량리 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=장안동 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,354,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,동대문/청량리,온더베이프,"서울 동대문구 이문로 34-1 1층-6호, 온더베이프",0507-1424-6292,https://pcmap.place.naver.com/place/2004358284/home,,,,전자담배 전문점,동대문/청량리 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=회기 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,355,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,동대문/청량리,월드베이프 경희대점,서울 동대문구 회기로 136 1층 월드베이프 경희대점(전이담이),0507-1479-1290,https://pcmap.place.naver.com/place/1912886357/home,,,,전자담배 전문점,동대문/청량리 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=회기 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,356,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,동대문/청량리,위베이프 전자담배 장안전자담배,서울 동대문구 장한로12길 19 1층,0507-1490-1303,https://pcmap.place.naver.com/place/35209529/home,,,,전자담배 전문점,동대문/청량리 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=장안동 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,357,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,동대문/청량리,장한평역무인전자담배,서울 동대문구 천호대로85길 22 1층,0507-1315-8243,https://pcmap.place.naver.com/place/2033863745/home,,,,전자담배 전문점,동대문/청량리 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=장한평 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,358,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,동대문/청량리,하카 동대문 장한평역직영점,서울 동대문구 장한로 48 1층,0507-1483-2161,https://pcmap.place.naver.com/place/2088866529/home,,,,전자담배 전문점,동대문/청량리 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=장한평 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,359,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,목동/오목교,전담GATE 목동역점,서울 양천구 오목로 236 1층,0507-1429-8445,https://pcmap.place.naver.com/place/1222937071/home,,,,전자담배 전문점,목동/오목교 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=목동역 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,360,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,목동/오목교,제로전자담배 신정역점,서울 양천구 오목로 157 1층,0507-1379-1011,https://pcmap.place.naver.com/place/2006994082/home,,,,전자담배 전문점,목동/오목교 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=까치산 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,361,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,목동/오목교,하카전자담배 목동 직영점,서울 양천구 오목로 233,0507-1301-9079,https://pcmap.place.naver.com/place/1535407451/home,,,,전자담배 전문점,목동/오목교 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=목동역 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,362,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,문정/가락,가락동전자담배,서울 송파구 중대로9길 54 103호,0507-1482-3132,https://pcmap.place.naver.com/place/2032758158/home,,,,전자담배 전문점,문정/가락 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 round2 2026-04-10 · query=가락시장역 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,363,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,문정/가락,베이프크루 가락점,서울 송파구 중대로 135 아이티벤처타워 1층 동관101-4호,0507-1399-1101,https://pcmap.place.naver.com/place/1935867515/home,,,,전자담배 전문점,문정/가락 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 round2 2026-04-10 · query=가락시장역 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,364,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,문정/가락,송파3대전자담배 송파본점,서울 송파구 오금로36길 69 1층 송파3대 전자담배,0507-1419-2524,https://pcmap.place.naver.com/place/35589300/home,,,,전자담배 전문점,문정/가락 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 round2 2026-04-10 · query=경찰병원역 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,365,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,문정/가락,위베이프전자담배 문정역점,서울 송파구 법원로 114 A동 1층 110호,0507-1488-7755,https://pcmap.place.naver.com/place/1278094363/home,,,,전자담배 전문점,문정/가락 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 round2 2026-04-10 · query=문정역 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,366,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,문정/가락,전담이지 문정송파점,서울 송파구 송파대로 167 문정테라타워 B동 1층 133호,0507-1402-7954,https://pcmap.place.naver.com/place/2035450840/home,,,,전자담배 전문점,문정/가락 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 round2 2026-04-10 · query=문정역 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,368,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,문정/가락,하카 송파경찰병원역직영점,서울 송파구 송이로 144 1층,0507-1415-2164,https://pcmap.place.naver.com/place/2001106347/home,,,,전자담배 전문점,문정/가락 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 round2 2026-04-10 · query=가락시장역 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,369,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,사당/방배,블루전자담배 사당점,서울 동작구 사당로 258 1층 전자담배,0507-1413-1740,https://pcmap.place.naver.com/place/621406460/home,,,,전자담배 전문점,사당/방배 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=남성역 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,371,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,사당/방배,전담GATE 사당점,서울 동작구 동작대로 43 1층 전담GATE,0507-1328-1683,https://pcmap.place.naver.com/place/1644838395/home,,,,전자담배 전문점,사당/방배 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=남성역 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,372,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,사당/방배,판다전자담배 이수역점,서울 동작구 동작대로25길 6 1층 판다전자담배 이수역점,0507-1405-3511,https://pcmap.place.naver.com/place/1090192366/home,,,,전자담배 전문점,사당/방배 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=남성역 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,373,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,사당/방배,하카전자담배 이수점,서울 서초구 서초대로 3-4 지하 1층 B102호,0507-1427-6969,https://pcmap.place.naver.com/place/35124916/home,,,,전자담배 전문점,사당/방배 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=이수 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,374,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,서대문/홍제,싸다구전자담배,서울 서대문구 통일로 147-1 1층,0507-1315-9052,https://pcmap.place.naver.com/place/1750914752/home,,,,전자담배 전문점,서대문/홍제 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=서대문역 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,375,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,서대문/홍제,위베이프 명지대점,서울 서대문구 거북골로 25-1 1층,0507-1344-9031,https://pcmap.place.naver.com/place/1464812349/home,,,,전자담배 전문점,서대문/홍제 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 round2 2026-04-10 · query=홍제역 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,376,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,서대문/홍제,하카 서대문 홍제역직영점,서울 서대문구 통일로 452 1층 1호,0507-1387-2162,https://pcmap.place.naver.com/place/2088344425/home,,,,전자담배 전문점,서대문/홍제 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=홍제 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,377,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,서울대입구/샤로수길,전담GATE 낙성대점,서울 관악구 남부순환로246길 17 1층,0507-1360-5146,https://pcmap.place.naver.com/place/1495517734/home,,,,전자담배 전문점,서울대입구/샤로수길 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=낙성대 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,378,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,서울대입구/샤로수길,전담GATE 서울대샤로수길점,서울 관악구 관악로14길 64 1층,0507-1371-7141,https://pcmap.place.naver.com/place/1662981736/home,,,,전자담배 전문점,서울대입구/샤로수길 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=서울대입구 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,379,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,서울대입구/샤로수길,크크전자담배 봉천,서울 관악구 청룡1길 8 1층 크크전자담배,0507-1416-0899,https://pcmap.place.naver.com/place/1632421045/home,,,,전자담배 전문점,서울대입구/샤로수길 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=서울대입구 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,380,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,서울대입구/샤로수길,하카 관악 서울대입구역직영점,서울 관악구 남부순환로 1846-1 1층,0507-1357-9079,https://pcmap.place.naver.com/place/35830371/home,,,,전자담배 전문점,서울대입구/샤로수길 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=서울대입구 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,381,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,서울역/용산,명동VapeShop,서울 중구 남대문로 60 1층,0507-1447-2075,https://pcmap.place.naver.com/place/1951283255/home,,,,전자담배 전문점,서울역/용산 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 round2 2026-04-10 · query=회현역 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,382,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,서울역/용산,베이프월드 서울역점,서울 용산구 후암로57길 63-1 1층,0507-1317-0211,https://pcmap.place.naver.com/place/2036443122/home,,,,전자담배 전문점,서울역/용산 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=숙대입구 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,383,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,서울역/용산,영웨이브전자담배 명동점,서울 중구 명동2길 56-1 1층,0507-1327-2138,https://pcmap.place.naver.com/place/1166531779/home,,,,전자담배 전문점,서울역/용산 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 round2 2026-04-10 · query=회현역 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,384,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,서울역/용산,전자담배 숙대입구점,서울 용산구 청파로45길 8-1 1층,0507-1329-3281,https://pcmap.place.naver.com/place/1274567322/home,,,,전자담배 전문점,서울역/용산 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=숙대입구 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,385,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,서울역/용산,전자담배랩,서울 용산구 한강대로11길 30 101호 전자담배랩,0507-1379-7590,https://pcmap.place.naver.com/place/1445295999/home,,,,전자담배 전문점,서울역/용산 네이버 검색 롱테일 3차 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 3차 확장 2026-04-10 · query=용산역 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,386,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,서울역/용산,틈베이프,서울 용산구 한강대로 95 용산래미안더센트럴 A동 지하1층 B124호 틈베이프,0507-1316-0891,https://pcmap.place.naver.com/place/1102254663/home,,,,전자담배 전문점,서울역/용산 네이버 검색 롱테일 3차 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 3차 확장 2026-04-10 · query=신용산역 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,387,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,서울역/용산,하카 용산역직영점,서울 용산구 한강대로 66 108호,0507-1489-2161,https://pcmap.place.naver.com/place/2001078658/home,,,,전자담배 전문점,서울역/용산 네이버 검색 롱테일 3차 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 3차 확장 2026-04-10 · query=신용산역 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,388,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,서울역/용산,하카 회현역직영점,서울 중구 퇴계로 62,0507-1476-2161,https://pcmap.place.naver.com/place/1673501943/home,,,,전자담배 전문점,서울역/용산 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=서울역 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,389,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,서초/양재,더베이프샵 다미 양재점,서울 강남구 강남대로 240 양재SK허브프리모 B102호,0507-1422-5262,https://pcmap.place.naver.com/place/1621734415/home,,,,전자담배 전문점,서초/양재 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 round2 2026-04-10 · query=양재역 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,390,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,서초/양재,베이프픽,서울 강남구 강남대로58길 27 1층,0507-1359-5827,https://pcmap.place.naver.com/place/1097887160/home,,,,전자담배 전문점,서초/양재 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 round2 2026-04-10 · query=양재역 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,391,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,서초/양재,원더베이프 교대점,서울 서초구 서초대로46길 3 1층 원더베이프,0507-1355-1554,https://pcmap.place.naver.com/place/1249410291/home,,,,전자담배 전문점,서초/양재 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 round2 2026-04-10 · query=교대역 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,392,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,서초/양재,위베이프 서초교대점,서울 서초구 서초중앙로 101 1층,0507-1447-7561,https://pcmap.place.naver.com/place/1223199971/home,,,,전자담배 전문점,서초/양재 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 round2 2026-04-10 · query=교대역 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,393,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,서초/양재,카우베이프 전자담배 남부터미널점,서울 서초구 효령로55길 15 1층 103호,0507-1463-3799,https://pcmap.place.naver.com/place/1205489746/home,,,,전자담배 전문점,서초/양재 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 round2 2026-04-10 · query=남부터미널 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,394,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,서초/양재,하카 강남 도곡동직영점,서울 강남구 도곡로 170 1층,0507-1399-2161,https://pcmap.place.naver.com/place/1509350242/home,,,,전자담배 전문점,서초/양재 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 round2 2026-04-10 · query=양재역 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,395,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,서초/양재,하카 서초 교대역직영점,서울 서초구 서초중앙로 125 1층 103호,0507-1443-2161,https://pcmap.place.naver.com/place/1911334347/home,,,,전자담배 전문점,서초/양재 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 round2 2026-04-10 · query=교대역 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,396,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,서초/양재,하카 서초 양재역직영점,서울 서초구 남부순환로 2606 1층 104호,0507-1442-2161,https://pcmap.place.naver.com/place/1564672238/home,,,,전자담배 전문점,서초/양재 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 round2 2026-04-10 · query=양재역 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,397,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,성북/길음,24시로드전자담배,서울 성북구 길음로 11 136호,0507-1431-1380,https://pcmap.place.naver.com/place/1792619445/home,,,,전자담배 전문점,성북/길음 네이버 검색 롱테일 3차 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 3차 확장 2026-04-10 · query=길음역 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,398,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,성북/길음,더베이프샵 다미 성신여대점,서울 성북구 동소문로 107,0507-1394-2929,https://pcmap.place.naver.com/place/1957531447/home,,,,전자담배 전문점,성북/길음 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=성신여대 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,399,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,성북/길음,디어베이프,서울 성북구 고려대로6길 72 2층,0507-1393-3262,https://pcmap.place.naver.com/place/1703775102/home,,,,전자담배 전문점,성북/길음 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=신설동역 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,400,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,성북/길음,성북구 종암동 전자담배멀티샵,서울 성북구 종암로 113 1층,0507-1327-2336,https://pcmap.place.naver.com/place/36028421/home,,,,전자담배 전문점,성북/길음 네이버 검색 롱테일 3차 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 3차 확장 2026-04-10 · query=길음역 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,401,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,성북/길음,성신 전자담배,서울 성북구 동소문로22길 5 1층,0507-1385-1910,https://pcmap.place.naver.com/place/1140596709/home,,,,전자담배 전문점,성북/길음 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=성신여대 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,402,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,성북/길음,위베이프 고래전자담배 고려대점,서울 성북구 안암로 67,0507-1401-6326,https://pcmap.place.naver.com/place/36202936/home,,,,전자담배 전문점,성북/길음 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=신설동역 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,403,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,성북/길음,위베이프 전담잇슈,서울 성북구 월곡로 102 1층,0507-1429-0034,https://pcmap.place.naver.com/place/1608358425/home,,,,전자담배 전문점,성북/길음 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=장위동 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,404,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,성북/길음,위베이프 전자담배 월곡점,서울 성북구 오패산로 99 1층 101호,0507-1386-1834,https://pcmap.place.naver.com/place/1436529866/home,,,,전자담배 전문점,성북/길음 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=미아사거리 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,405,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,성북/길음,전담역 고려대점,서울 성북구 고려대로26길 42-1 1층,0507-1430-7656,https://pcmap.place.naver.com/place/1057496885/home,,,,전자담배 전문점,성북/길음 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=안암역 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,406,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,성북/길음,제로전자담배 안암점,서울 성북구 고려대로24길 24 지하1층 2호,0507-1440-6713,https://pcmap.place.naver.com/place/1826514577/home,,,,전자담배 전문점,성북/길음 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=안암역 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,407,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,성북/길음,하카 길음역직영점,서울 성북구 동소문로 312 1층,0507-1328-2161,https://pcmap.place.naver.com/place/2057422779/home,,,,전자담배 전문점,성북/길음 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=미아사거리 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,408,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,성북/길음,하카 성신여대직영점,서울 성북구 동소문로 60 1층,0507-1484-2161,https://pcmap.place.naver.com/place/2010769959/home,,,,전자담배 전문점,성북/길음 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=혜화 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,409,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,수유/미아,래빗전자담배 수유점,서울 강북구 도봉로87길 24 2층 래빗전자담배,0507-1357-6084,https://pcmap.place.naver.com/place/1184619915/home,,,,전자담배 전문점,수유/미아 네이버 검색 롱테일 3차 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 3차 확장 2026-04-10 · query=수유역 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,410,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,수유/미아,미아 베이퍼스,서울 강북구 도봉로8길 32 1층 전자담배,0507-1320-5626,https://pcmap.place.naver.com/place/36090612/home,,,,전자담배 전문점,수유/미아 네이버 검색 롱테일 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 확장 2026-04-10 · query=미아사거리 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,411,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,수유/미아,수유 전자담배 베이핑클럽,서울 강북구 노해로8길 22 상가1층116호,0507-1332-1821,https://pcmap.place.naver.com/place/47449180/home,,,,전자담배 전문점,수유/미아 네이버 검색 롱테일 3차 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 3차 확장 2026-04-10 · query=수유역 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,412,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
2,수유/미아,전담GATE 수유역점,서울 강북구 수유동 191-19,0507-1360-9763,https://pcmap.place.naver.com/place/1456016443/home,,,,전자담배 전문점,수유/미아 네이버 검색 롱테일 3차 검증,4,4,5,13,A,2,미접촉,,네이버 검색 롱테일 3차 확장 2026-04-10 · query=수유역 전자담배,yes,linked_source,,확장/생활상권,14.60,P2,Wave 2,413,Batch 8,"score 14.6, linked source",not_audited,,,,business_0507,audit_first,C_audit
